task,model,privacy_mechanism,epsilon,delta,metric,mean,std,ci_lower,ci_upper,n_runs,method
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,noise_multiplier,3.37890625,0.0,3.37890625,3.37890625,5,repeated_seed_t
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,pr_auc,0.9635930877370852,0.010103006969853843,0.9510485477090159,0.9761376277651544,5,repeated_seed_t
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,precision,0.9566515151515151,0.03984122675633837,0.9071820982438973,1.006120932059133,5,repeated_seed_t
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,recall,0.8682741600854698,0.03145640490224176,0.8292158746054358,0.9073324455655037,5,repeated_seed_t
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,roc_auc,0.9437979267032677,0.013378662596389888,0.927186123013215,0.9604097303933203,5,repeated_seed_t
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,threshold,0.6195875654268506,0.1303745535449145,0.45770617600824126,0.7814689548454599,5,repeated_seed_t
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,tpr_group_female,0.8715497648618044,0.09047215001541918,0.7592137533475682,0.9838857763760405,5,repeated_seed_t
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,tpr_group_male,0.8629333716808114,0.052299544036983225,0.797994910727617,0.9278718326340059,5,repeated_seed_t
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,accuracy,0.9149253731343283,0.020163068785233274,0.889889616530398,0.9399611297382586,5,repeated_seed_t
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,achieved_epsilon,5.996399562124039,0.0,5.996399562124039,5.996399562124039,5,repeated_seed_t
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,brier,0.06962718293070794,0.015800737599757683,0.05000797590802426,0.08924638995339161,5,repeated_seed_t
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,demographic_parity_difference,0.05121195139640311,0.03207657282984031,0.01138362572782936,0.09104027706497686,5,repeated_seed_t
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,ece,0.0752572976230859,0.016411007430571212,0.05488034052229117,0.09563425472388064,5,repeated_seed_t
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,equalized_odds_difference,0.0976138733354025,0.050937147987700916,0.03436705050789697,0.16086069616290805,5,repeated_seed_t
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,f1,0.9107470299084011,0.01678578864736122,0.8899047204635152,0.9315893393532869,5,repeated_seed_t
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,fpr_group_female,0.046269834312264405,0.057130387635473664,-0.02466691121812871,0.11720657984265752,5,repeated_seed_t
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,fpr_group_male,0.0427682811534788,0.03819922012953594,-0.004662315240826498,0.09019887754778409,5,repeated_seed_t
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,group_size_female,130.4,7.602631123499284,120.96008664232751,139.83991335767251,5,repeated_seed_t
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,group_size_male,137.6,7.602631123499284,128.16008664232749,147.0399133576725,5,repeated_seed_t
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,macro_f1,0.9141968836591046,0.01999280357497137,0.8893725392369031,0.9390212280813061,5,repeated_seed_t
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,mia_loss_threshold_auc,0.4885954282326684,0.019188468189870824,0.46476979810062763,0.5124210583647091,5,repeated_seed_t
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,mia_tpr_at_fpr_0.01,0.010046728971962616,0.007862765733861606,0.0002838158339164617,0.01980964211000877,5,repeated_seed_t
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,noise_multiplier,1.483154296875,0.0,1.483154296875,1.483154296875,5,repeated_seed_t
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,pr_auc,0.9644277044071025,0.009542153492934139,0.9525795559495919,0.976275852864613,5,repeated_seed_t
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,precision,0.9557030732145307,0.03894923646890855,0.9073412085335619,1.0040649378954996,5,repeated_seed_t
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,recall,0.8710966769202451,0.026486115306828678,0.8382098210914822,0.9039835327490079,5,repeated_seed_t
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,roc_auc,0.9447955483145082,0.013163431396314563,0.9284509894568793,0.961140107172137,5,repeated_seed_t
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,threshold,0.6221955373359089,0.14468854883434845,0.44254097529595127,0.8018500993758666,5,repeated_seed_t
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,tpr_group_female,0.8847226117517565,0.07694162338413553,0.7891869680323226,0.9802582554711904,5,repeated_seed_t
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,tpr_group_male,0.8555036061827849,0.04865144140834629,0.7950948629253215,0.9159123494402482,5,repeated_seed_t
high_cost,dummy,none,inf,,accuracy,0.4955223880597016,0.03372688518948259,0.45364492894836933,0.5373998471710338,5,repeated_seed_t
high_cost,dummy,none,inf,,brier,0.25,0.0,0.25,0.25,5,repeated_seed_t
high_cost,dummy,none,inf,,demographic_parity_difference,0.0,0.0,0.0,0.0,5,repeated_seed_t
high_cost,dummy,none,inf,,ece,0.026865671641791045,0.016135633067492276,0.00683063697365972,0.046900706309922366,5,repeated_seed_t
high_cost,dummy,none,inf,,equalized_odds_difference,0.0,0.0,0.0,0.0,5,repeated_seed_t
high_cost,dummy,none,inf,,f1,0.6621297468554956,0.030205546268927335,0.6246246075072905,0.6996348862037007,5,repeated_seed_t
high_cost,dummy,none,inf,,fpr_group_female,1.0,0.0,1.0,1.0,5,repeated_seed_t
high_cost,dummy,none,inf,,fpr_group_male,1.0,0.0,1.0,1.0,5,repeated_seed_t
high_cost,dummy,none,inf,,group_size_female,130.4,7.602631123499284,120.96008664232751,139.83991335767251,5,repeated_seed_t
high_cost,dummy,none,inf,,group_size_male,137.6,7.602631123499284,128.16008664232749,147.0399133576725,5,repeated_seed_t
high_cost,dummy,none,inf,,macro_f1,0.3310648734277478,0.015102773134463668,0.31231230375364527,0.34981744310185037,5,repeated_seed_t
high_cost,dummy,none,inf,,pr_auc,0.4955223880597016,0.03372688518948259,0.45364492894836933,0.5373998471710338,5,repeated_seed_t
high_cost,dummy,none,inf,,precision,0.4955223880597016,0.03372688518948259,0.45364492894836933,0.5373998471710338,5,repeated_seed_t
high_cost,dummy,none,inf,,recall,1.0,0.0,1.0,1.0,5,repeated_seed_t
high_cost,dummy,none,inf,,roc_auc,0.5,0.0,0.5,0.5,5,repeated_seed_t
high_cost,dummy,none,inf,,threshold,0.5,0.0,0.5,0.5,5,repeated_seed_t
high_cost,dummy,none,inf,,tpr_group_female,1.0,0.0,1.0,1.0,5,repeated_seed_t
high_cost,dummy,none,inf,,tpr_group_male,1.0,0.0,1.0,1.0,5,repeated_seed_t
high_cost,gradient_boosting,none,inf,,accuracy,0.9343283582089551,0.012543086801471346,0.9187540589012233,0.9499026575166869,5,repeated_seed_t
high_cost,gradient_boosting,none,inf,,brier,0.06159136886940053,0.007287920810107195,0.05254221997773042,0.07064051776107065,5,repeated_seed_t
high_cost,gradient_boosting,none,inf,,demographic_parity_difference,0.043528805464747036,0.035956190503016704,-0.0011167017954048994,0.08817431272489898,5,repeated_seed_t
high_cost,gradient_boosting,none,inf,,ece,0.05476044212642721,0.011030841588393566,0.041063843256230095,0.06845704099662432,5,repeated_seed_t
high_cost,gradient_boosting,none,inf,,equalized_odds_difference,0.07156724704851151,0.050269805536379504,0.009149039317284828,0.1339854547797382,5,repeated_seed_t
high_cost,gradient_boosting,none,inf,,f1,0.9299459172048652,0.0130225231181629,0.9137763190832661,0.9461155153264643,5,repeated_seed_t
high_cost,gradient_boosting,none,inf,,fpr_group_female,0.012439729990356798,0.01707554783950721,-0.00876236301156537,0.03364182299227897,5,repeated_seed_t
high_cost,gradient_boosting,none,inf,,fpr_group_male,0.014833909198921816,0.01142622955379328,0.0006463713267648389,0.029021447071078794,5,repeated_seed_t
high_cost,gradient_boosting,none,inf,,group_size_female,130.4,7.602631123499284,120.96008664232751,139.83991335767251,5,repeated_seed_t
high_cost,gradient_boosting,none,inf,,group_size_male,137.6,7.602631123499284,128.16008664232749,147.0399133576725,5,repeated_seed_t
high_cost,gradient_boosting,none,inf,,macro_f1,0.9339113249674227,0.012376490061803467,0.9185438828335546,0.9492787671012908,5,repeated_seed_t
high_cost,gradient_boosting,none,inf,,pr_auc,0.9691214535948592,0.00526406379486656,0.9625852550965256,0.9756576520931929,5,repeated_seed_t
high_cost,gradient_boosting,none,inf,,precision,0.9846357474287425,0.007671505067453425,0.9751103157744478,0.9941611790830371,5,repeated_seed_t
high_cost,gradient_boosting,none,inf,,recall,0.8811559174505301,0.020050098108981736,0.8562604324681541,0.9060514024329062,5,repeated_seed_t
high_cost,gradient_boosting,none,inf,,roc_auc,0.953450060291941,0.010104642175548049,0.9409034898878317,0.9659966306960504,5,repeated_seed_t
high_cost,gradient_boosting,none,inf,,threshold,0.7448372693467341,0.0944588346723921,0.6275511350217434,0.8621234036717248,5,repeated_seed_t
high_cost,gradient_boosting,none,inf,,tpr_group_female,0.8999820169492422,0.040881371235771624,0.8492210900885816,0.9507429438099028,5,repeated_seed_t
high_cost,gradient_boosting,none,inf,,tpr_group_male,0.8624847176429251,0.04987627268074436,0.8005551454906509,0.9244142897951994,5,repeated_seed_t
